feature1,feature2
4.30629991709358,2.18766788250264
4.61659104100462,2.23834729405438
4.09351750296211,2.26583758781278
4.10846531693467,1.25805484701285
2.86866963771174,2.75936379280023
6.19111200926534,2.99044758546041
7.23284786477472,2.05520447903322
3.55242098670712,1.21434290958772
5.17063715238204,2.65749039582904
6.42413534251087,1.0051518594551
3.13411105195245,1.65320545543138
5.4241892557666,2.56318286562708
3.43548333711564,2.22678395998429
4.17301667713029,3.29046481016917
2.6524882163154,2.08898069660723
4.07440439525769,2.90741901823491
3.79314600463618,2.66488026362089
5.58849323015554,1.35463014912127
5.54827161369794,1.61969918389777
2.42772436759943,2.193070371871
5.20003794830818,1.86644643143839
4.47431229568212,0.557482556205094
7.02094968911222,2.38462566541998
3.88430512631967,1.30063270166411
4.88878078848543,1.02016831163797
4.09432562827557,2.74624479692057
5.05311670806693,0.753188656973896
6.24151055700866,1.35358385659505
2.32946787477069,0.185622319131417
4.45699602004892,3.00925184341777
7.63593819343354,2.06973288946408
4.40795477916453,1.52526950253339
5.53075147482905,2.60860173336865
4.6807855550693,2.02340202898702
2.59254486912401,1.87425352331977
5.30723348106754,2.33310506095168
2.32177223961387,1.49464103690869
4.18959942732594,1.27493471840855
6.25795898575689,1.55363440385758
1.97674672054263,1.73782006425738
3.82551543215127,2.35614529977524
3.77693975968169,2.23658328905039
6.77601687297329,1.14374447817113
3.49883309891296,3.55760206781279
3.88554473738539,2.52298553967508
6.0055781406021,2.36134586391265
3.58237117531771,2.43101723602982
3.9745750103221,1.11623578186923
4.00698967451464,1.95074449250288
3.76754172306754,1.86234814846159
5.71081502915089,2.28856613952016
6.55462769168283,1.90720464044292
5.75524511653591,2.24399627868428
6.78206379567459,2.40139752891595
5.26039185624156,2.48284123362125
3.51619481005023,2.16962082434531
4.58940614339234,0.196354759960873
4.2614675978782,2.32208889836624
3.58952716869639,2.78001016038474
5.83958189365996,3.03266416203077
5.16702484967255,1.18831750633069
4.30388706781232,1.20139935681836
2.85440042583259,1.69640360238921
4.47967802992068,1.59302388533616
7.70205082471807,2.80618487992809
3.70651720833373,2.19779592066647
6.18208980123723,2.54964729695552
3.19580790511101,1.95257160280545
5.15511617247596,1.20252657274365
2.61390135586584,0.424374776847834
3.71782046438936,1.59095358186815
4.48147982252716,0.839431937982308
6.04359153738812,2.54938423637327
5.82796073816155,2.26350561035832
7.60454175564671,2.46250549191571
8.04237670831152,1.98728561780722
7.05304126337041,1.45969177607069
6.06147179910691,1.55411138849603
4.38724994104725,1.91290993849768
4.39865488755705,1.46020719762204
5.87071634060476,0.987812063424361
6.13875046909347,2.77238017520592
2.98784595348654,2.6891830830195
4.48547342411005,1.61198510931325
5.27252949868572,2.46734580383308
5.33125014128531,1.80574536726677
4.07276786504832,3.09012166226091
7.060567064636,2.3186399112586
4.40257948540093,2.25617076010751
3.92928054279253,1.4268356533023
2.73741710346604,2.11099334973056
5.58220029109805,2.3353031753361
4.72430108516798,1.58031691138685
3.61242704475595,3.25679800389676
2.40242638771823,3.34357347009377
6.70048599537481,1.48381537999813
7.17751093349429,2.40102638489946
5.37433708026908,3.25531981915867
4.79145778544656,1.09088762893382
4.08581215261774,3.23725902022732
4.42190900530037,1.11022211311178
5.53138865453344,2.69966035701255
3.6248943269734,2.19724019694113
4.50740159695177,1.67093090069585
5.23389259405497,1.65455311850054
4.55732741416414,2.47079932701052
2.9095460596138,2.29565124553415
4.0006038670016,3.03418164693869
5.26795829920876,2.23705853933175
7.23787747528104,3.69917050001092
5.08392576321284,2.27836386883094
4.45414053351867,0.963013155889988
5.32052064120986,1.91086671491593
4.04955924370681,1.46021275047692
6.29244329800214,3.49983544319875
5.21428911052819,1.70543741047844
3.95374140708211,3.60101745462661
7.03075120417083,2.05820997066898
4.04618496338967,1.63230003350878
4.54793657349378,1.16508551008903
2.59004678008648,1.55196642959089
5.53591962349496,0.478384602665376
7.1374171649535,2.28437443270548
3.6584911515085,1.86208447363353
3.16824643000782,3.57743333684392
3.63638701451196,3.6970170270762
2.40174487903164,1.51039814796098
6.65101446211818,1.88528668205537
6.19424777068854,1.95930038987979
4.03116789785279,2.12307101800235
2.9780609832679,2.31456599349695
1.35375849183374,1.96981278184501
4.54443127331692,1.85982341327781
4.31181659973922,1.74027405407987
3.64287869285625,3.03646577949805
5.07453908621194,0.736559825916617
4.74324012134912,2.77323142751296
4.56969200110518,1.39450237361556
4.50263114902356,2.78247885959179
2.0814043927293,1.79456830851458
3.150371661013,3.0387679138144
5.22140552163324,1.3878903009202
4.03898058926348,1.00701330142084
5.89315643647351,2.59956900104175
5.44700948590545,2.06895808554362
6.67049227708599,1.76442085509059
4.70047259825995,1.29738602588167
6.69314271067827,1.19137637450687
0.988487434357229,2.47329850581657
3.5474910485421,3.1098667997165
6.7477711553152,2.3167599546341
5.4132039543465,1.96559922206698
5.43898479525719,3.45634002311634
7.25594900863603,1.99093784563208
3.30862178508725,1.79717603861232
5.21666166367256,1.6313259268018
3.10465782040329,3.93691907094107
4.12804090242265,1.66218763414566
3.54806752134968,1.9971188053822
4.25441061866869,1.88340609586935
1.29114630875972,2.85069406722656
4.86774561026408,1.77532033310523
4.53958012191731,1.71279511980525
3.29270365121112,2.44761236258733
5.21228632619989,1.64854155219679
4.7842990167196,1.48509555099383
4.36500930303522,2.88359820365036
8.5746093135113,2.65411589246423
4.43280994880953,2.13936156531244
4.91210057487078,1.53954425534959
2.64939946021588,2.38152090308681
5.26748368130302,2.4261016259117
2.26144175602124,1.6021275767968
4.35025035468893,1.28069254919103
5.58124661749359,3.73534645478464
3.32574292510284,1.92027789295407
4.52123147723628,2.71632576030431
5.22175908894152,1.17134497558263
4.838443592491,2.39132074574945
4.01378920576022,1.89897320683896
2.72455701194397,1.8677177124378
5.0942904088186,1.20019564473631
3.7507313409764,1.40483907525517
4.43695825555852,2.29198082886865
3.75844348202795,2.19128238597817
4.41181892314526,2.78623559017088
4.24279537492891,0.290232131616925
5.87065691184393,2.69648436154037
4.23709478056903,2.0027749153593
4.2201125021589,1.34652940707615
4.16943544668355,1.68988807361384
3.16648745372349,1.42672944999223
3.29953685940973,2.95545380608739
4.41146178749657,2.46939128809245
5.27101695846947,2.83153458789236
3.99087256370394,1.71203192578816
4.88716499715364,2.55260111453878
5.06699267331209,2.1152304119122
4.81685014108361,2.80521201645076
5.15146153903897,1.97007400439983
5.14264966666711,2.31283673444488
4.13900121443237,2.45728540782348
4.88950864869909,1.63438825828055
2.82885254639961,2.04570348730086
3.75784480361777,1.78253755627513
5.68471275856223,2.24587772195188
4.77608556568881,2.7112030283175
5.16854754596388,1.85290809387446
4.27762231642772,1.57756883555172
1.798149560775,3.16026689483491
2.29214739632565,2.16057056607718
3.9841822636513,1.73340476293315
4.97191236200048,2.30273917964189
5.5400592426118,1.90662710151416
3.08964306212962,1.3731390696942
4.52211217207563,1.87224400015031
3.87709650311964,1.83012493560461
4.56025133502729,1.33800877649031
4.33236220796296,2.94087168221345
4.628982509275,2.31156906422053
4.39358246459552,2.19580838401799
4.57777849119339,2.53793491761536
4.91877554871448,2.09684552048085
5.5002733929447,2.38596060049937
7.25091206439384,3.17916082042497
5.37218923041211,3.22857886847049
5.98293273051168,1.11283790342161
3.93171566480455,1.08462689018071
5.74622099223376,1.31765110904883
2.61929443082014,2.33188603456342
3.99113824198935,0.796627049715241
3.72690557843661,0.738740197138912
4.51572916928494,2.00503087289065
6.21796319148001,0.575801189616182
4.94349115813198,1.73355148024365
5.36109703216601,2.08175543469497
6.49342985202286,1.90050848497986
4.11195317667909,2.09902885159946
5.16513927335588,2.09276663419411
2.8098834877959,1.71194565848315
2.99010114533797,2.4909987039056
5.41752521169697,2.37222828160269
6.28525613468186,2.24104366520581
6.01048693186393,2.0508393116696
4.70795348692978,1.69048668758553
4.48941314356849,2.29403975994663
5.98488668139306,3.19862777143478
6.03348187292772,2.25959442510084
4.09286614212324,3.13051585581986
4.92307164786222,1.85304469927067
4.13734715335385,2.34539126230661
5.62932866427587,1.40493442802432
7.47507319261222,2.18248927743486
4.61074757111822,2.02443360851123
4.77340077416275,-0.157198116890843
5.69207244846241,2.03908153032104
4.05940936970415,2.73711502525383
4.59432730509195,0.98637229905076
4.028232658769,2.14663079364443
8.04457798856613,2.59640483135009
4.07855791623021,2.44072733899307
5.16608468937564,2.47083129077425
4.56901026162905,0.764617247959628
3.12990712606334,1.51109212567577
6.34281375513825,2.72221246184216
5.37923942195923,2.96280735793126
3.96743343973341,2.19857296929072
3.45186948616749,2.97180349097475
4.68307769943151,2.99076149425174
3.43009342610082,3.34189575929932
3.07336923835403,3.56755970721798
3.47253107636357,0.127234984081935
5.36997638994292,1.14275257116284
3.86286071684918,1.4482988913919
3.52406792714348,2.69584240424144
4.27586219752942,1.40683268902134
3.07260553064471,2.64800353470786
6.92893651464797,2.70195752206579
2.3921506891307,1.97930636091705
3.92183012024319,1.74657962101089
5.53440618148077,1.68362730883937
5.42835684104243,1.76995154511376
4.00969404350924,2.99390276743225
5.62688649827144,2.68451064988177
3.39568449645927,1.4191037344489
4.97251696866862,0.726892239736078
4.25275928170046,3.27192215149455
2.69787546911863,2.53698280848962
6.3893404566195,1.7703811648464
6.01949853199732,2.95291608445955
2.85449331873319,1.87911445445662
4.54335647939149,1.79338298959702
0.706905451453196,3.40722361256464
4.31884627610396,3.29466714053551
4.54287323091516,2.05024489308288
6.22020908323588,2.86554266107853
5.71015052495383,3.34939196777942
6.84638089214036,2.03692393318373
6.31438222450947,1.77457080220231
2.90732854021816,2.497975196212
6.32442318037866,1.93313339334579
5.45058868212256,2.29866439188889
2.47459884482794,3.12190828092222
3.88816567084253,2.77053206523765
3.88825445235319,1.59584044269019
6.71863143761141,-0.123955503333504
4.97573516103633,1.53529732383257
4.44340338088968,2.07949459481998
2.60779497427974,1.70555937857367
5.66739471630043,2.44009605563616
5.45610025706702,3.04754785893952
5.92198882104173,1.40759606897648
2.85901442614199,3.3186413664464
4.82856862931843,3.41590073980073
7.74756680162032,3.75828743851696
4.67079700757743,0.992125192122059
6.31248847089339,1.25978746178456
3.69538427939431,0.231710106649847
5.5788285164535,1.65194032858242
6.05770030162662,1.13224402455098
4.51476878244947,1.74542187006415
3.80425607618848,1.50260387328052
5.22546369807329,3.18442368137415
3.20542010307707,1.96836699411806
4.62675030481176,1.47053620034525
4.5856883538252,2.00618195537959
2.10995401845616,2.54859751638996
3.75137202885015,1.22970382832141
6.89262120902236,2.5235317859152
4.20636898037502,3.07842156580176
4.83721044343722,2.19882131908957
3.80365357512694,3.21510773065283
5.92688941883678,1.5336368092278
5.96010376815892,1.89131098182713
6.43629798332419,0.56364396473711
4.96901888072565,1.70954012314431
7.13964797713079,3.0782456210844
4.49179591304373,1.55695218797427
3.5517639746994,2.99776373322943
3.88935072906553,2.88963523329693
3.20196737676597,3.13696430081033
5.84243127462627,0.991687957593437
3.57705045403966,2.70918967593815
5.15208794032577,2.24147259593449
3.02913241075978,1.32655317476754
4.58635827377124,1.31048890195104
6.72170052945727,1.28429703473387
6.76290384671004,1.93277224890732
7.26524008454467,0.246701459571904
6.77539991204244,1.53674429300264
4.9017371172656,1.27087718892311
6.12860186554431,2.56283762978647
8.57195624804752,2.14623648473753
2.31305812212361,3.24174140331492
5.10724780544951,1.4479700467386
3.11953126189851,2.27646162785423
5.14057085246749,1.33944214119441
4.94481960483639,2.04121823469188
4.82146665592689,2.42869424460806
4.75982078369326,3.44715350679446
1.74880887872798,1.14605277315783
5.28719815217331,1.60400864621847
0.52384435534108,1.63769606830968
7.09280847908405,0.415564961683701
4.29599429313541,-0.063340323678525
6.78445828131363,1.99011065678515
4.07141091967597,1.28590534407543
7.1048376454964,1.59234735381918
4.62097599932546,2.35617604717778
6.32944932022364,1.66476809115987
1.88662862582916,1.59193660317532
3.40414271646332,2.19573634380779
2.41163471430838,1.80736877814515
5.39597622979831,2.43392609484921
6.39728835546704,1.99113271937184
6.71391359983096,2.05391138787457
4.04431761884099,1.73744378446512
2.82568374175256,1.64583329111855
1.44711808938211,1.52334594066678
3.50237791026523,2.62013805016333
3.96848898620644,2.79584104812309
0.179167778116733,3.45696349259134
5.17381177577748,0.994599033511729
5.974118361297,2.79241855725703
6.11213762838899,2.95452214032235
7.35341961634561,1.57929376662063
2.58817309007164,1.25920746890666
7.01510848321109,2.21664937923982
5.91113123670918,1.11471210329681
3.18280610679381,1.85699018608649
5.32887355047011,1.39433936659782
0,2.72136529480032
4.55969110546092,1.98562829577362
5.79977865036046,3.28755009765357
3.7485280611619,2.64524952743935
5.69192868869409,1.95797708879184
4.81304290209981,2.80108246321442
4.66968427105147,1.52311785879272
1.87022346743023,2.15430145097982
6.30402008581887,2.59775419174463
3.7812495256936,1.75770730889587
2.69947543920536,0.359139307646445
5.87407296771375,1.99334434433848
4.63137586463381,1.96035982485147
5.91684142872687,2.16272970072338
2.20598332393066,1.05959188009742
4.44786194625092,1.47039552514764
4.09692325872215,0.815123472236243
5.03007782388756,2.44514045021313
4.14928475398256,2.51086173417025
5.45017922628425,1.44114567848189
8.16700438931038,2.40123507385392
4.48693004039697,1.33271828380726
5.88604605242005,0.235372468348771
4.59551004452843,1.06109000089173
2.85002783486434,2.94902479859841
4.89757489215958,2.69959172940382
6.70051493651261,1.54039852023651
4.93657735841517,3.12491773716057
1.72272127809082,2.67350186291913
2.63807147818902,1.75666824651215
3.41373975508447,1.89617792683472
2.56798459157019,2.29198375851572
5.34876582571401,0.895033717187901
6.31783960946851,1.4859960081097
5.70420360360561,1.3343666483232
5.17472388863502,1.32364861951793
6.85720521696588,2.33750644773334
4.47273984487451,2.0736098794452
5.39643243734362,1.69100486559896
3.87638594849105,2.2618614825583
5.98403723103376,1.35539745706497
4.18179569840401,0.925340005523967
6.48859146389902,1.91594689183997
4.39126700279706,1.17455738481899
5.29064061416359,1.26602572809575
6.14426571904683,2.65182757321618
5.16754591332966,0.952114330328507
4.30554763324723,2.63463382111773
4.72284084323199,1.53119819909524
4.65519035430459,0.28656340243223
6.25971518875391,2.16037209031699
4.17518473294043,2.8259054459343
4.46598637065052,3.36642639501679
3.09474623001759,1.49732255007427
2.36247259520764,1.12140742788852
4.22812534721206,2.31374306055203
7.27889307306717,2.60340037081026
5.8410631116615,3.07547238369153
5.51883890147406,2.23875460904271
5.03776753851379,2.76995443523012
5.13809925204537,2.70417976864432
2.38795389462279,1.84823589278383
7.3895765085565,2.1997595395329
2.84181183849185,2.00834180101478
3.9536108831446,2.40768390627496
3.85569252297718,2.26365308965831
4.04577564856495,2.0172684254239
4.41206711182565,2.76117208152078
4.78793801977127,2.00758244307173
9.04130737596375,2.42620820129183
5.57267772327092,1.5904833834752
4.72933653957587,0.744662340238167
3.6077778892499,2.91324770885144
4.83376805295962,2.47939039890319
4.91689922907634,1.23655355212873
5.96198103426989,2.07901361478908
5.80403928497703,2.78427160475629
3.81661809993394,1.69796112202399
6.56735861459233,1.11165323480515
3.43547657511449,2.23042429952424
5.87339299243679,1.26821381968387
5.52036096432909,2.35442229283955
4.67066438676368,2.14342743860292
3.91089072152192,2.57797654064948
4.94986131006826,0.785958126177851
5.62310726076814,0.905296475349691
4.92305962642903,2.27649092797944
4.682263664888,1.63053858933065
3.53578381164382,1.08392643260341
3.71805128263289,1.67191229696692
6.1294456689538,2.39721215470172
7.88022427806129,1.65171915434831
4.56180491917055,3.29327814187547
3.43113101004518,2.71609594416156
8.95732055729616,3.84266749578945
3.77417897621331,2.29019704928987
3.63119563905595,1.75216263404062
4.94677785082072,2.43417237807762
3.70434580937749,1.46735939235574
3.81728427340574,1.72023784877408
5.78632802647788,2.04285752888575
3.02686044364056,2.27297421762171
3.06039834393902,3.41005354406083
4.08718151067413,0.949198144231673
3.62551424650798,2.64368316987488
4.46311124227619,3.18161140522637
5.60588966248181,2.20603390390001
4.33364413473563,2.97458034279281
3.91736105938281,1.38531103902067
5.16398636082731,2.99737678250936
4.3685823168142,1.54331965073707
5.65194255419108,2.89355694487096
3.9397219170118,0.560093771745088
5.74583935573034,1.13138921293774
3.8347756912942,3.90010715255328
5.03004986125424,2.29338963743413
3.5454111871731,1.76934029870377
4.92600373373391,1.34769243538181
6.55670690087795,2.20923438678394
3.6068237460665,0.791171524444346
6.37541498830365,1.59995616184926
4.29950293948451,1.39811789549998
4.07108551917104,2.34523737093334
5.46459550608232,2.36011511661601
6.00892250337647,2.33009691426166
5.67733493431414,3.09733424856769
6.25203157070972,2.40656184701809
5.39801856378088,2.21599826727798
6.00581065064819,1.80794377039453
7.57974381641723,3.1574302702048
3.80278985682253,1.35064342356399
3.10009141737611,3.23579054678508
5.8174989618582,1.65789753096176
6.13795041376303,2.09928748286357
6.13254002891363,2.42010619633258
2.55523567019471,1.52804322532049
3.7684749466844,1.02102863775309
4.60576506414407,2.01999425135263
5.53298354662206,2.4676171873825
3.27156281294259,2.75945190783981
5.02742676808681,1.81908680653365
3.79564972964901,2.99403932829273
4.42239660833454,1.96650526765122
4.74754160147668,2.33474197134238
6.10982399337196,2.13713107557551
1.90127729718995,0.673188787895444
6.03522351096004,1.23640771939871
6.98262559926023,3.24920565786539
5.01730750267533,2.34659463247198
5.09879735799286,2.41185201965037
5.95119342528256,1.61081335396979
3.88067715950829,2.08997541386196
5.22115449772664,2.38107321424602
4.11719149750097,2.11518489621636
2.88663291414144,1.53212847389719
6.69191528951855,1.78125401364362
4.07821825299151,0.606893409469142
2.66879972003971,3.78605260290105
4.23572133678084,3.84490664978116
3.97675274984219,0.289272912852774
5.03466461835735,2.43804442555861
3.85463560222742,1.67463865297902
3.84022105605375,2.26875800062369
5.26086754386159,1.78898648448891
3.7012210847848,2.22764081502231
7.38616388696446,1.57645203555475
2.78551326888171,1.49105406684216
5.99595724019399,3.05223937388849
4.91809801191003,3.00796386021428
5.27377788467209,2.26995463842368
5.52330512204598,1.53959741112509
1.87260258208162,2.94990109636494
5.42722430926658,2.11891648759631
4.5807664940698,2.52365218196566
4.73433747057982,1.34897435502578
5.7502738512615,3.04369426188579
6.33588578139232,1.72467602174242
7.46080496497611,2.24958009969133
4.66929212291239,2.33980420002872
5.87446971484346,2.37058648640207
5.7218745758933,1.53011243532362
7.45143763871087,2.51728615985785
3.30987987012548,2.69016071712367
7.05848310805631,2.16160111666572
1.78851390818946,0.970986243073048
7.6509239318464,1.14021153696063
4.32017136190836,1.47242751979536
8.06769280104374,1.12313530627202
4.16983441390903,0.792924879099904
6.10841873873908,2.36512543105699
4.5732366647249,0.852652342381699
3.79600705451992,0.955739793171691
5.81375459866551,2.47810642578484
4.49629837719922,3.23622518824524
6.00865838348509,2.19285985594619
3.02197982734588,3.57464651277044
3.31922673132146,1.34190328749369
5.72956272050485,3.39578668842879
1.4051730516674,1.29730643310472
8.31445931904523,2.55266910260883
3.4301395525499,2.68642419982977
4.38526344475985,2.28884035674592
5.20322586505394,1.97801113766747
3.96053304630241,3.50803259093081
3.46926121611053,1.51112444054561
0.367534855527976,3.71473835278278
5.58170998167779,2.27017444210671
3.6351815960397,3.12013295107202
3.25178124025158,0.958198610310133
4.63175302079468,2.41838521123028
4.40828380347614,2.14804247218012
3.07663303797574,1.97509733105307
5.2046989324735,1.17367728906404
3.9773676286013,1.28137826504036
3.34575852899671,1.38899924860285
4.15895697662695,1.19576091794522
5.02495515581507,2.89574767520567
4.35373875890571,2.00373775080473
7.41612619599231,0.629916835088068
3.70068400583505,3.09324510524126
2.49620136484735,2.07664890729807
5.87374305536574,2.89927255099022
5.50994260378789,2.03416557550717
5.72990951554759,1.84702466283801
6.13341961596645,2.92202423553444
3.67337762583267,1.19195979614872
4.58597541990565,2.92724046686234
5.31171539533737,3.4506851763615
5.54986332952389,1.81858716818073
5.76092039910644,1.18946079530123
3.79729894976823,2.61606482659868
4.9796344641331,1.28838741190455
4.88433236050923,3.22514433419505
4.81093024968217,1.65369523766971
3.11951969974034,1.58747105338723
5.06419722561254,2.77678688831854
5.26510941773611,3.67203288613965
4.14941688020086,2.12659517395193
5.66607529492516,2.88487604298273
4.94087345940081,1.70361971469398
5.42652872350013,3.25083476231143
4.01470583316686,1.5973108009991
2.97246316851854,1.31888628953192
4.92169701486092,3.36521640353762
3.51999833306521,1.91509304695667
4.80040547314648,2.57452783142516
3.45909791103976,2.26700030994242
5.57551181517068,2.33870814572688
4.86655055795416,1.14455048206902
3.64266335946262,3.79863830912383
3.99618630731472,2.9104781725631
2.20118130733157,2.10204221275532
4.67014823864301,3.07965827198667
4.71381708157913,1.28822125317591
3.24362793146814,2.14951899204161
6.97287505351648,1.77618120024245
4.25048968787246,2.21547483154324
1.43678037380764,1.44169712535088
4.66983365062414,2.9835482128214
5.4276872138668,1.08232742949411
2.74007565126447,1.18398048886044
6.76778659906708,0.999906516894679
3.76418063238471,1.66657366751569
4.38866365588216,1.80855333163404
1.73839239390397,3.25269142319019
4.02844200128049,1.46127518906234
3.78679876373683,2.3274868913416
7.14762092517912,2.03057107228263
2.43854646783734,1.80745685025329
5.47889584669938,1.52899655926509
5.42817479327618,1.40933202009082
1.73851033261502,1.03563235493058
3.26138052475604,2.28229541396515
4.99501577680149,2.07304402951727
6.33135301699275,1.90038655063335
3.21119862845078,2.56914140497016
4.80646957665233,1.50304254911166
7.05640119875895,3.16027292100851
2.26631369772831,2.38474795045907
3.31894897798014,2.5778027550435
4.73251363295542,1.65127077333017
2.86777282880159,1.68657862127729
5.10530524526221,1.9205530457429
4.36356804496307,3.11234502191308
5.09334177730427,2.63703893055802
4.6804333068378,1.96893081668669
6.88073890956923,2.23774230751904
1.11248715800465,2.79718201777639
5.30892124872175,3.05903039367152
6.55219477868266,2.37950410803432
5.56581836882711,2.69283070929921
7.36796093430482,1.88476926781726
4.15617651118864,2.62564511381758
4.66721385819059,2.23213998200514
4.68575344129905,2.05761466317681
2.61816988731312,3.16214698542294
4.34840163901428,2.20206831643888
3.78230188232251,2.72700390922047
4.93993938723492,0.507775822764081
3.94800963893751,2.10921763612422
5.49738299951386,2.38982197217458
5.31686440408563,3.14084689684305
7.35223057283099,1.78189706077288
5.37566018990219,3.23167372731947
6.39661354557324,1.55848739643687
5.12325442448796,1.32768474767922
3.69964931778253,2.59024185993291
5.15504087317143,2.77558562237402
2.80354193671914,3.27933027357295
4.09614389274884,1.10649816765313
5.11691992856334,1.77429587695453
3.56834411621384,1.03910767695799
4.21221397074891,1.65653998948591
5.6609906612339,2.72925859105295
3.06627309469471,2.64792506191475
4.76076135461319,1.90443556944902
5.41037282010619,1.78001680777314
4.94047731477651,2.28877254709704
4.34546651278776,2.05189502248161
5.43342943842537,2.10933891095892
3.22187105131492,2.13465046557292
5.12652127571169,1.85555960069031
4.41296851601224,2.50228779425369
4.72952322679025,1.43570559730222
3.4543395088301,2.29387380012303
2.30192075993048,2.66879806720656
7.09936384451199,0.317997632209386
4.44187795945556,2.79334720237539
2.86881505652122,0.776977030369677
4.95727989851898,2.11189664627203
2.9147787215045,2.24667593186777
5.61575129811824,1.60425237906913
3.87353689844586,3.09923071711494
4.01107483602778,2.33349993342004
5.1559044772616,1.74925681972756
6.23432343823336,2.57363426639628
5.04121682795788,1.07797765159714
3.23922118043726,2.16507978296527
5.42160965114188,0.401308379316313
3.08119532446927,2.12381871103345
7.05172484471189,0.988970996552168
5.63781169348195,2.28057649969368
6.36779688590449,2.33682895464417
4.13233619932876,2.03671944229619
3.91287741997108,2.32552734214808
3.62646891234297,2.3561923827326
5.0618036335153,2.61803867678949
3.88584858481494,2.10441345641504
5.92226308624189,1.88620215129601
5.04828585530187,1.75968319687452
5.03935926551366,2.42606086081111
5.4397111054271,2.13305786913431
6.04964783032571,1.29155399250764
4.3676435370719,2.12339124149767
3.91631223429919,2.6716533364321
4.21102935209625,1.3310042304603
4.31731318360577,2.66173272106908
6.23619874880267,2.71999801596528
6.87680834205035,1.9992607274587
4.67223310504684,1.41080258488409
2.48414573465027,1.55540424410268
7.5889751282148,2.78127279699636
4.99667429892717,1.11401221348723
4.95965529208605,1.85694447578764
4.72106984446157,2.2050673174901
6.46631108370437,1.47496153301046
5.70263678435055,2.07899728150846
6.25400586722195,2.37711809262549
3.10970867129408,1.71068727753172
3.12475606266,1.96723042185116
5.02505729301385,1.98703915412883
4.60485731976402,2.8574948262324
6.65699381979985,2.30984420760955
4.66417898189168,1.89395065604383
5.26859920254131,2.54875147399537
2.31394971984062,1.94699351551916
3.63858329168824,2.04802036256549
3.96559683186978,2.25568091578079
5.37733864053747,1.31388321368061
4.73441019561989,2.49337992354399
0.268705082949747,2.36021431843566
2.51059948452968,3.0753903622234
4.61815261913306,0.734001321260044
4.07537482428291,1.89610872112109
4.40085304692661,3.28562676085539
4.93984381473771,2.30770902542338
5.07584625734986,2.82094570446387
4.52490271205353,1.79475882949321
3.51451838040355,2.49382266988533
3.62557763235634,3.16954308937072
4.39498405018769,0.892971486376979
3.23487754609435,2.58282795936457
6.57997377659961,2.65538853136529
3.80774269770975,1.52784495041187
7.07863746968024,1.1765491706511
5.15112263519248,1.10572026011173
5.55070644405523,3.12648976455258
4.1159449493399,0.934373385009144
7.96558372136497,3.011135640446
5.80256238423717,3.00937921877531
6.99850085916475,1.32679159226362
4.10171569997575,1.67298498808032
4.37263862597279,3.31951483610061
4.95971807848596,2.20960685759511
4.99844747092409,1.89590411133326
2.98274346073535,2.02026712163259
4.76183852351938,2.17048610519951
4.5950079332964,1.84878300563287
5.6739563832768,1.30196093792844
4.55344951620237,1.09001924437781
4.97964909378651,0.903312814250366
4.96362954544126,0.386665602271991
5.27270417175653,2.13949771902787
5.00296153929191,2.74170998329549
4.853210735374,1.59453926999784
2.82447168583921,1.37366653959545
5.4729572910937,1.86914055923517
3.32180412916986,2.17672890367005
4.31680364869166,1.81179259831538
2.65708975021657,2.17945688069601
5.14065190711452,4.44391679097886
